id,label
5797,5
5798,3
5799,8
5800,0
5801,4
5802,6
5803,9
5804,4
5805,1
5806,6
5807,5
5808,6
5809,9
5810,4
5811,7
5812,9
5813,6
5814,4
5815,0
5816,7
5817,6
5818,8
5819,0
5820,9
5821,4
5822,0
5823,3
5824,5
5825,0
5826,5
5827,9
5828,6
5829,4
5830,0
5831,6
5832,6
5833,2
5834,7
5835,8
5836,1
5837,1
5838,0
5839,0
5840,4
5841,3
5842,5
5843,2
5844,5
5845,6
5846,2
5847,7
5848,5
5849,7
5850,0
5851,1
5852,8
5853,2
5854,0
5855,8
5856,8
5857,7
5858,4
5859,6
5860,6
5861,0
5862,2
5863,2
5864,6
5865,5
5866,4
5867,1
5868,3
5869,6
5870,2
5871,3
5872,4
5873,9
5874,2
5875,1
5876,8
5877,9
5878,6
5879,9
5880,1
5881,8
5882,8
5883,2
5884,5
5885,0
5886,2
5887,7
5888,3
5889,0
5890,5
5891,6
5892,7
5893,6
5894,9
5895,6
5896,4
5897,8
5898,0
5899,1
5900,3
5901,4
5902,7
5903,6
5904,9
5905,0
5906,5
5907,2
5908,4
5909,7
5910,4
5911,7
5912,0
5913,4
5914,7
5915,6
5916,6
5917,1
5918,8
5919,8
5920,5
5921,4
5922,4
5923,5
5924,5
5925,9
5926,8
5927,9
5928,0
5929,5
5930,1
5931,6
5932,8
5933,2
5934,5
5935,8
5936,0
5937,8
5938,7
5939,9
5940,2
5941,4
5942,6
5943,5
5944,0
5945,3
5946,3
5947,8
5948,7
5949,7
5950,2
5951,2
5952,2
5953,9
5954,0
5955,1
5956,8
5957,3
5958,7
5959,8
5960,7
5961,2
5962,3
5963,6
5964,7
5965,6
5966,0
5967,1
5968,1
5969,5
5970,5
5971,5
5972,2
5973,5
5974,3
5975,5
5976,9
5977,0
5978,4
5979,7
5980,3
5981,1
5982,1
5983,2
5984,1
5985,6
5986,4
5987,5
5988,8
5989,8
5990,6
5991,7
5992,3
5993,0
5994,4
5995,5
5996,2
5997,2
5998,1
5999,2
6000,1
6001,7
6002,8
6003,6
6004,2
6005,9
6006,4
6007,0
6008,0
6009,4
6010,2
6011,7
6012,3
6013,6
6014,9
6015,9
6016,9
6017,3
6018,5
6019,0
6020,6
6021,4
6022,3
6023,2
6024,7
6025,5
6026,9
6027,5
6028,3
6029,0
6030,1
6031,5
6032,8
6033,7
6034,8
6035,5
6036,8
6037,4
6038,8
6039,1
6040,7
6041,2
6042,7
6043,9
6044,9
6045,9
6046,5
6047,0
6048,6
6049,9
6050,1
6051,0
6052,4
6053,2
6054,8
6055,4
6056,4
6057,1
6058,3
6059,3
6060,2
6061,9
6062,2
6063,7
6064,7
6065,9
6066,1
6067,3
6068,4
6069,8
6070,7
6071,8
6072,4
6073,1
6074,4
6075,7
6076,9
6077,8
6078,0
6079,2
6080,4
6081,7
6082,9
6083,5
6084,2
6085,9
6086,9
6087,7
6088,8
6089,1
6090,1
6091,1
6092,7
6093,0
6094,2
6095,7
6096,9
6097,3
6098,1
6099,4
6100,7
6101,5
6102,1
6103,8
6104,6
6105,6
6106,0
6107,3
6108,7
6109,1
6110,6
6111,0
6112,8
6113,0
6114,2
6115,2
6116,8
6117,5
6118,1
6119,2
6120,6
6121,5
6122,3
6123,6
6124,7
6125,2
6126,9
6127,0
6128,5
6129,1
6130,4
6131,8
6132,6
6133,8
6134,7
6135,5
6136,7
6137,9
6138,7
6139,2
6140,2
6141,0
6142,7
6143,6
6144,7
6145,2
6146,4
6147,5
6148,0
6149,8
6150,6
6151,6
6152,5
6153,8
6154,1
6155,8
6156,9
6157,4
6158,8
6159,2
6160,2
6161,3
6162,4
6163,2
6164,1
6165,6
6166,5
6167,0
6168,4
6169,0
6170,3
6171,7
6172,0
6173,2
6174,3
6175,9
6176,4
6177,2
6178,6
6179,1
6180,5
6181,9
6182,4
6183,4
6184,3
6185,9
6186,9
6187,8
6188,6
6189,7
6190,1
6191,8
6192,2
6193,7
6194,2
6195,6
6196,4
6197,0
6198,1
6199,6
6200,1
6201,8
6202,7
6203,6
6204,2
6205,3
6206,6
6207,3
6208,8
6209,4
6210,2
6211,2
6212,6
6213,0
6214,5
6215,0
6216,6
6217,5
6218,4
6219,2
6220,7
6221,2
6222,4
6223,1
6224,5
6225,3
6226,0
6227,3
6228,7
6229,9
6230,8
6231,9
6232,6
6233,7
6234,1
6235,1
6236,1
6237,6
6238,5
6239,5
6240,1
6241,1
6242,8
6243,6
6244,4
6245,5
6246,1
6247,7
6248,2
6249,2
6250,2
6251,6
6252,6
6253,3
6254,7
6255,8
6256,4
6257,2
6258,4
6259,6
6260,0
6261,8
6262,7
6263,6
6264,5
6265,0
6266,7
6267,7
6268,1
6269,3
6270,4
6271,7
6272,0
6273,6
6274,8
6275,5
6276,3
6277,9
6278,5
6279,2
6280,5
6281,5
6282,4
6283,5
6284,2
6285,2
6286,1
6287,5
6288,8
6289,7
6290,0
6291,2
6292,4
6293,3
6294,1
6295,9
6296,6
6297,0
6298,1
6299,1
6300,6
6301,4
6302,9
6303,5
6304,5
6305,9
6306,3
6307,0
6308,3
6309,2
6310,4
6311,6
6312,3
6313,9
6314,3
6315,1
6316,1
6317,9
6318,9
6319,8
6320,4
6321,7
6322,8
6323,0
6324,7
6325,2
6326,7
6327,3
6328,6
6329,0
6330,4
6331,9
6332,8
6333,0
6334,9
6335,6
6336,2
6337,5
6338,6
6339,4
6340,6
6341,7
6342,6
6343,3
6344,9
6345,9
6346,1
6347,6
6348,5
6349,6
6350,6
6351,8
6352,8
6353,0
6354,5
6355,4
6356,7
6357,8
6358,5
6359,1
6360,2
6361,3
6362,8
6363,3
6364,5
6365,6
6366,9
6367,7
6368,4
6369,4
6370,4
6371,4
6372,8
6373,2
6374,8
6375,0
6376,5
6377,1
6378,2
6379,1
6380,8
6381,1
6382,5
6383,7
6384,2
6385,8
6386,6
6387,3
6388,7
6389,3
6390,0
6391,7
6392,8
6393,8
6394,2
6395,1
6396,3
6397,2
6398,4
6399,1
6400,1
6401,3
6402,5
6403,6
6404,5
6405,8
6406,7
6407,3
6408,9
6409,0
6410,5
6411,4
6412,0
6413,4
6414,3
6415,7
6416,0
6417,6
6418,0
6419,0
6420,2
6421,6
6422,0
6423,1
6424,5
6425,2
6426,1
6427,0
6428,7
6429,6
6430,3
6431,5
6432,0
6433,8
6434,6
6435,6
6436,2
6437,0
6438,6
6439,5
6440,5
6441,0
6442,5
6443,8
6444,4
6445,4
6446,7
6447,8
6448,2
6449,0
6450,7
6451,8
6452,5
6453,7
6454,6
6455,2
6456,5
6457,8
6458,3
6459,6
6460,7
6461,7
6462,4
6463,6
6464,4
6465,6
6466,9
6467,2
6468,2
6469,9
6470,5
6471,4
6472,2
6473,3
6474,5
6475,7
6476,4
6477,6
6478,4
6479,5
6480,7
6481,2
6482,1
6483,7
6484,7
6485,1
6486,2
6487,4
6488,8
6489,9
6490,7
6491,0
6492,8
6493,4
6494,3
6495,5
6496,8
6497,2
6498,1
6499,8
6500,9
6501,5
6502,9
6503,1
6504,8
6505,1
6506,5
6507,0
6508,6
6509,8
6510,8
6511,9
6512,5
6513,1
6514,9
6515,7
6516,8
6517,5
6518,1
6519,2
6520,4
6521,5
6522,4
6523,7
6524,5
6525,4
6526,7
6527,5
6528,5
6529,3
6530,9
6531,1
6532,6
6533,8
6534,3
6535,0
6536,4
6537,5
6538,7
6539,8
6540,9
6541,5
6542,2
6543,7
6544,0
6545,3
6546,2
6547,1
6548,7
6549,6
6550,5
6551,7
6552,6
6553,7
6554,2
6555,3
6556,3
6557,8
6558,2
6559,6
6560,7
6561,4
6562,8
6563,2
6564,7
6565,2
6566,0
6567,2
6568,7
6569,1
6570,9
6571,2
6572,8
6573,9
6574,9
6575,7
6576,3
6577,0
6578,3
6579,3
6580,8
6581,6
6582,1
6583,3
6584,7
6585,3
6586,4
6587,3
6588,6
6589,8
6590,9
6591,6
6592,4
6593,2
6594,5
6595,4
6596,5
6597,5
6598,0
6599,8
6600,4
6601,4
6602,1
6603,7
6604,3
6605,6
6606,3
6607,0
6608,3
6609,4
6610,0
6611,6
6612,7
6613,7
6614,7
6615,1
6616,0
6617,8
6618,3
6619,9
6620,8
6621,0
6622,2
6623,9
6624,6
6625,4
6626,3
6627,0
6628,3
6629,1
6630,2
6631,9
6632,3
6633,7
6634,7
6635,6
6636,7
6637,0
6638,7
6639,4
6640,0
6641,9
6642,9
6643,8
6644,0
6645,4
6646,6
6647,2
6648,4
6649,0
6650,2
6651,2
6652,4
6653,7
6654,6
6655,4
6656,7
6657,1
6658,2
6659,0
6660,8
6661,7
6662,7
6663,9
6664,3
6665,6
6666,2
6667,4
6668,2
6669,2
6670,1
6671,3
6672,2
6673,3
6674,9
6675,7
6676,4
6677,1
6678,4
6679,5
6680,0
6681,1
6682,2
6683,8
6684,7
6685,0
6686,4
6687,0
6688,1
6689,6
6690,8
6691,7
6692,9
6693,3
6694,3
6695,8
6696,0
6697,2
6698,4
6699,2
6700,8
6701,6
6702,4
6703,7
6704,4
6705,0
6706,7
6707,5
6708,6
6709,1
6710,5
6711,6
6712,5
6713,5
6714,2
6715,5
6716,1
6717,6
6718,6
6719,3
6720,0
6721,7
6722,9
6723,6
6724,4
6725,0
6726,5
6727,1
6728,1
6729,2
6730,4
6731,9
6732,7
6733,8
6734,5
6735,5
6736,8
6737,9
6738,4
6739,7
6740,8
6741,2
6742,7
6743,6
6744,1
6745,3
6746,6
6747,9
6748,8
6749,0
6750,9
6751,0
6752,7
6753,0
6754,8
6755,8
6756,5
6757,9
6758,3
6759,6
6760,2
6761,4
6762,3
6763,8
6764,5
6765,4
6766,9
6767,2
6768,4
6769,4
6770,2
6771,5
6772,7
6773,9
6774,4
6775,3
6776,2
6777,1
6778,8
6779,8
6780,0
6781,5
6782,7
6783,2
6784,7
6785,4
6786,8
6787,5
6788,2
6789,0
6790,0
6791,1
6792,3
6793,9
6794,8
6795,0
6796,1
6797,4
6798,7
6799,8
6800,1
6801,0
6802,0
6803,4
6804,0
6805,6
6806,3
6807,4
6808,4
6809,0
6810,1
6811,4
6812,3
6813,5
6814,9
6815,8
6816,0
6817,2
6818,8
6819,2
6820,8
6821,5
6822,9
6823,3
6824,8
6825,1
6826,0
6827,6
6828,1
6829,6
6830,6
6831,8
6832,1
6833,7
6834,5
6835,5
6836,3
6837,6
6838,1
6839,9
6840,8
6841,2
6842,9
6843,0
6844,0
6845,1
6846,0
6847,4
6848,8
6849,3
6850,1
6851,9
6852,6
6853,5
6854,9
6855,3
6856,0
6857,6
6858,4
6859,8
6860,1
6861,6
6862,7
6863,5
6864,5
6865,6
6866,7
6867,3
6868,1
6869,4
6870,8
6871,3
6872,1
6873,2
6874,9
6875,8
6876,8
6877,8
6878,3
6879,2
6880,0
6881,9
6882,3
6883,0
6884,5
6885,9
6886,6
6887,1
6888,5
6889,5
6890,9
6891,1
6892,0
6893,5
6894,6
6895,7
6896,4
6897,8
6898,8
6899,3
6900,1
6901,2
6902,4
6903,1
6904,9
6905,7
6906,3
6907,0
6908,8
6909,6
6910,3
6911,9
6912,4
6913,5
6914,5
6915,0
6916,1
6917,4
6918,8
6919,3
6920,7
6921,8
6922,0
6923,8
6924,7
6925,4
6926,3
6927,4
6928,2
6929,8
6930,7
6931,8
6932,4
6933,0
6934,1
6935,1
6936,2
6937,3
6938,6
6939,2
6940,4
6941,9
6942,7
6943,3
6944,5
6945,9
6946,7
6947,5
6948,7
6949,6
6950,2
6951,6
6952,3
6953,7
6954,9
6955,8
6956,9
6957,5
6958,1
6959,8
6960,9
6961,8
6962,6
6963,2
6964,2
6965,5
6966,3
6967,4
6968,7
6969,5
6970,3
6971,3
6972,0
6973,7
6974,7
6975,7
6976,7
6977,3
6978,7
6979,1
6980,7
6981,7
6982,5
6983,3
6984,4
6985,4
6986,4
6987,4
6988,5
6989,0
6990,9
6991,0
6992,2
6993,7
6994,1
6995,5
6996,0
6997,9
6998,1
6999,4
7000,0
7001,0
7002,3
7003,8
7004,3
7005,1
7006,5
7007,2
7008,1
7009,9
7010,5
7011,3
7012,7
7013,4
7014,2
7015,7
7016,4
7017,8
7018,7
7019,5
7020,5
7021,0
7022,3
7023,0
7024,2
7025,7
7026,5
7027,3
7028,4
7029,5
7030,0
7031,0
7032,7
7033,3
7034,3
7035,7
7036,5
7037,5
7038,9
7039,0
7040,6
7041,2
7042,5
7043,6
7044,3
7045,7
7046,8
7047,0
7048,8
7049,7
7050,9
7051,7
7052,1
7053,5
7054,0
7055,6
7056,0
7057,8
7058,0
7059,9
7060,2
7061,5
7062,6
7063,4
7064,4
7065,8
7066,8
7067,4
7068,3
7069,8
7070,6
7071,9
7072,2
7073,6
7074,0
7075,3
7076,0
7077,7
7078,8
7079,4
7080,0
7081,9
7082,0
7083,8
7084,5
7085,4
7086,0
7087,8
7088,4
7089,7
7090,4
7091,9
7092,7
7093,5
7094,2
7095,0
7096,4
7097,7
7098,1
7099,5
7100,3
7101,4
7102,6
7103,8
7104,9
7105,9
7106,8
7107,6
7108,0
7109,0
7110,4
7111,8
7112,7
7113,1
7114,7
7115,2
7116,2
7117,4
7118,2
7119,7
7120,4
7121,8
7122,7
7123,3
7124,3
7125,1
7126,4
7127,7
7128,3
7129,7
7130,9
7131,7
7132,1
7133,4
7134,0
7135,0
7136,5
7137,2
7138,9
7139,6
7140,2
7141,5
7142,6
7143,1
7144,6
7145,0
7146,3
7147,3
7148,0
7149,0
7150,8
7151,4
7152,9
7153,2
7154,4
7155,1
7156,5
7157,2
7158,3
7159,4
7160,2
7161,8
7162,9
7163,1
7164,2
7165,0
7166,4
7167,1
7168,6
7169,8
7170,5
7171,3
7172,9
7173,6
7174,6
7175,3
7176,2
7177,7
7178,5
7179,7
7180,4
7181,4
7182,1
7183,9
7184,2
7185,9
7186,7
7187,7
7188,2
7189,9
7190,9
7191,1
7192,3
7193,3
7194,3
7195,4
7196,2
7197,6
7198,7
7199,5
7200,6
7201,8
7202,7
7203,2
7204,2
7205,8
7206,4
7207,9
7208,7
7209,5
7210,7
7211,0
7212,0
7213,5
7214,1
7215,8
7216,2
7217,5
7218,9
7219,2
7220,6
7221,0
7222,1
7223,5
7224,4
7225,1
7226,9
7227,3
7228,2
7229,4
7230,4
7231,9
7232,3
7233,9
7234,2
7235,2
7236,2
7237,0
7238,4
7239,1
7240,1
7241,9
7242,8
7243,2
7244,9
7245,2
7246,0
7247,0
7248,9
7249,2
7250,8
7251,0
7252,2
7253,5
7254,6
7255,8
7256,5
7257,4
7258,7
7259,4
7260,5
7261,5
7262,7
7263,7
7264,2
7265,8
7266,2
7267,3
7268,2
7269,6
7270,4
7271,3
7272,4
7273,5
7274,0
7275,8
7276,9
7277,6
7278,5
7279,6
7280,8
7281,1
7282,3
7283,0
7284,7
7285,2
7286,5
7287,3
7288,7
7289,6
7290,2
7291,4
7292,9
7293,3
7294,0
7295,2
7296,2
7297,7
7298,8
7299,5
7300,4
7301,0
7302,9
7303,2
7304,5
7305,2
7306,1
7307,0
7308,9
7309,0
7310,1
7311,6
7312,2
7313,5
7314,5
7315,4
7316,4
7317,7
7318,7
7319,9
7320,6
7321,8
7322,3
7323,5
7324,2
7325,9
7326,7
7327,6
7328,3
7329,3
7330,3
7331,3
7332,3
7333,6
7334,5
7335,8
7336,5
7337,7
7338,1
7339,9
7340,4
7341,0
7342,9
7343,9
7344,6
7345,0
7346,8
7347,2
7348,0
7349,1
7350,0
7351,9
7352,9
7353,0
7354,2
7355,5
7356,1
7357,0
7358,3
7359,2
7360,4
7361,7
7362,1
7363,7
7364,6
7365,0
7366,7
7367,6
7368,5
7369,6
7370,9
7371,6
7372,0
7373,6
7374,8
7375,8
7376,9
7377,4
7378,4
7379,1
7380,9
7381,1
7382,0
7383,9
7384,6
7385,9
7386,1
7387,1
7388,3
7389,9
7390,6
7391,9
7392,1
7393,1
7394,4
7395,8
7396,1
7397,9
7398,5
7399,5
7400,8
7401,2
7402,9
7403,8
7404,2
7405,9
7406,3
7407,0
7408,7
7409,3
7410,9
7411,1
7412,1
7413,8
7414,7
7415,3
7416,2
7417,6
7418,4
7419,7
7420,1
7421,1
7422,9
7423,2
7424,4
7425,9
7426,7
7427,9
7428,7
7429,9
7430,5
7431,7
7432,4
7433,7
7434,2
7435,2
7436,7
7437,5
7438,7
7439,9
7440,5
7441,2
7442,1
7443,6
7444,9
7445,3
7446,7
7447,7
7448,8
7449,0
7450,2
7451,8
7452,1
7453,1
7454,3
7455,9
7456,8
7457,2
7458,1
7459,9
7460,1
7461,8
7462,6
7463,8
7464,9
7465,6
7466,4
7467,4
7468,0
7469,4
7470,4
7471,1
7472,3
7473,7
7474,0
7475,6
7476,6
7477,3
7478,2
7479,6
7480,2
7481,3
7482,1
7483,2
7484,9
7485,9
7486,7
7487,9
7488,2
7489,5
7490,5
7491,5
7492,4
7493,5
7494,2
7495,6
7496,8
7497,3
7498,9
7499,2
7500,6
7501,1
7502,4
7503,9
7504,2
7505,5
7506,4
7507,9
7508,8
7509,1
7510,2
7511,7
7512,4
7513,0
7514,3
7515,8
7516,4
7517,9
7518,1
7519,2
7520,9
7521,4
7522,2
7523,3
7524,6
7525,2
7526,8
7527,2
7528,2
7529,4
7530,7
7531,9
7532,0
7533,2
7534,2
7535,3
7536,8
7537,3
7538,9
7539,3
7540,7
7541,4
7542,3
7543,0
7544,5
7545,8
7546,1
7547,3
7548,2
7549,0
7550,0
7551,9
7552,3
7553,6
7554,5
7555,7
7556,6
7557,4
7558,0
7559,4
7560,7
7561,1
7562,6
7563,4
7564,1
7565,4
7566,0
7567,9
7568,3
7569,0
7570,7
7571,4
7572,1
7573,1
7574,1
7575,5
7576,4
7577,7
7578,5
7579,8
7580,5
7581,5
7582,7
7583,2
7584,7
7585,5
7586,5
7587,0
7588,5
7589,3
7590,4
7591,9
7592,4
7593,4
7594,6
7595,8
7596,7
7597,9
7598,2
7599,4
7600,2
7601,1
7602,2
7603,1
7604,6
7605,7
7606,7
7607,9
7608,2
7609,2
7610,4
7611,7
7612,1
7613,6
7614,6
7615,6
7616,2
7617,6
7618,7
7619,6
7620,0
7621,1
7622,5
7623,8
7624,7
7625,9
7626,9
7627,5
7628,7
7629,5
7630,5
7631,1
7632,8
7633,6
7634,7
7635,5
7636,9
7637,6
7638,7
7639,6
7640,7
7641,3
7642,1
7643,4
7644,1
7645,8
7646,3
7647,0
7648,7
7649,2
7650,5
7651,3
7652,1
7653,8
7654,8
7655,7
7656,2
7657,0
7658,1
7659,2
7660,4
7661,4
7662,7
7663,1
7664,5
7665,2
7666,3
7667,1
7668,8
7669,1
7670,9
7671,4
7672,8
7673,8
7674,1
7675,7
7676,5
7677,8
7678,8
7679,9
7680,2
7681,1
7682,7
7683,5
7684,1
7685,0
7686,1
7687,2
7688,2
7689,9
7690,2
7691,3
7692,9
7693,6
7694,5
7695,8
7696,6
7697,1
7698,5
7699,8
7700,2
7701,7
7702,2
7703,5
7704,8
7705,0
7706,2
7707,6
7708,2
7709,0
7710,4
7711,1
7712,5
7713,3
7714,0
7715,5
7716,2
7717,7
7718,3
7719,7
7720,1
7721,9
7722,6
7723,2
7724,1
7725,2
7726,3
7727,4
7728,0
7729,5
7730,8
7731,5
7732,8
7733,6
7734,6
7735,0
7736,6
7737,1
7738,2
7739,1
7740,7
7741,3
7742,4
7743,9
7744,3
7745,2
7746,0
7747,1
7748,6
7749,4
7750,9
7751,6
7752,0
7753,4
7754,3
7755,3
7756,9
7757,8
7758,4
7759,7
7760,2
7761,4
7762,6
7763,6
7764,8
7765,1
7766,8
7767,7
7768,9
7769,4
7770,8
7771,3
7772,4
7773,6
7774,9
7775,2
7776,4
7777,2
7778,0
7779,4
7780,9
7781,1
7782,0
7783,9
7784,2
7785,4
7786,4
7787,6
7788,0
7789,9
7790,7
7791,7
7792,1
7793,9
7794,1
7795,9
7796,5
7797,7
7798,7
7799,7
7800,7
7801,1
7802,9
7803,4
7804,1
7805,4
7806,4
7807,1
7808,8
7809,0
7810,3
7811,7
7812,4
7813,9
7814,7
7815,5
7816,7
7817,4
7818,1
7819,3
7820,7
7821,0
7822,1
7823,9
7824,1
7825,8
7826,3
7827,8
7828,6
7829,5
7830,2
7831,3
7832,9
7833,7
7834,3
7835,8
7836,2
7837,5
7838,8
7839,2
7840,6
7841,0
7842,8
7843,5
7844,7
7845,2
7846,0
7847,1
7848,5
7849,8
7850,5
7851,8
7852,4
7853,7
7854,8
7855,3
7856,0
7857,4
7858,2
7859,0
7860,2
7861,3
7862,9
7863,5
7864,7
7865,0
7866,5
7867,8
7868,3
7869,8
7870,4
7871,3
7872,0
7873,3
7874,9
7875,4
7876,0
7877,2
7878,6
7879,2
7880,1
7881,6
7882,1
7883,3
7884,8
7885,4
7886,3
7887,9
7888,1
7889,3
7890,6
7891,7
7892,5
7893,2
7894,2
7895,4
7896,9
7897,0
7898,1
7899,7
7900,0
7901,4
7902,2
7903,9
7904,0
7905,8
7906,6
7907,0
7908,3
7909,4
7910,7
7911,4
7912,6
7913,6
7914,7
7915,4
7916,9
7917,8
7918,2
7919,4
7920,3
7921,7
7922,7
7923,0
7924,2
7925,5
7926,1
7927,1
7928,8
7929,9
7930,6
7931,0
7932,1
7933,6
7934,0
7935,9
7936,5
7937,5
7938,5
7939,2
7940,4
7941,7
7942,1
7943,7
7944,7
7945,4
7946,3
7947,5
7948,1
7949,5
7950,9
7951,4
7952,4
7953,9
7954,8
7955,8
7956,9
7957,0
7958,7
7959,9
7960,6
7961,5
7962,2
7963,6
7964,8
7965,2
7966,0
7967,7
7968,4
7969,1
7970,1
7971,2
7972,3
7973,0
7974,9
7975,4
7976,0
7977,3
7978,3
7979,8
7980,1
7981,3
7982,7
7983,7
7984,8
7985,0
7986,8
7987,1
7988,8
7989,4
7990,7
7991,1
7992,8
7993,2
7994,9
7995,3
7996,8
7997,3
7998,0
7999,9
8000,5
8001,9
8002,2
8003,8
8004,8
8005,2
8006,3
8007,6
8008,4
8009,8
8010,9
8011,8
8012,4
8013,8
8014,3
8015,7
8016,2
8017,2
8018,1
8019,1
8020,4
8021,4
8022,1
8023,9
8024,7
8025,2
8026,3
8027,3
8028,4
8029,5
8030,9
8031,4
8032,2
8033,9
8034,2
8035,6
8036,8
8037,7
8038,8
8039,0
8040,5
8041,1
8042,3
8043,5
8044,2
8045,2
8046,1
8047,3
8048,7
8049,0
8050,8
8051,6
8052,6
8053,2
8054,7
8055,0
8056,7
8057,3
8058,4
8059,6
8060,7
8061,4
8062,9
8063,4
8064,9
8065,1
8066,0
8067,6
8068,1
8069,8
8070,7
8071,3
8072,9
8073,7
8074,1
8075,0
8076,2
8077,1
8078,8
8079,2
8080,9
8081,3
8082,7
8083,3
8084,2
8085,8
8086,9
8087,1
8088,3
8089,0
8090,1
8091,7
8092,6
8093,6
8094,2
8095,0
8096,5
8097,4
8098,8
8099,4
8100,0
8101,9
8102,2
8103,1
8104,6
8105,3
8106,6
8107,0
8108,1
8109,3
8110,1
8111,1
8112,0
8113,9
8114,8
8115,7
8116,0
8117,7
8118,8
8119,1
8120,3
8121,3
8122,2
8123,3
8124,7
8125,3
8126,1
8127,8
8128,2
8129,7
8130,8
8131,5
8132,2
8133,2
8134,9
8135,2
8136,7
8137,0
8138,0
8139,2
8140,7
8141,9
8142,5
8143,5
8144,5
8145,1
8146,7
8147,3
8148,7
8149,4
8150,0
8151,7
8152,7
8153,0
8154,9
8155,3
8156,9
8157,2
8158,6
8159,1
8160,7
8161,4
8162,8
8163,4
8164,2
8165,7
8166,7
8167,3
8168,6
8169,4
8170,0
8171,3
8172,0
8173,2
8174,9
8175,3
8176,5
8177,7
8178,8
8179,0
8180,7
8181,4
8182,8
8183,8
8184,0
8185,2
8186,4
8187,8
8188,9
8189,4
8190,1
8191,5
8192,5
8193,6
8194,3
8195,6
8196,2
8197,4
8198,4
8199,4
8200,1
8201,9
8202,3
8203,1
8204,8
8205,2
8206,6
8207,0
8208,4
8209,3
8210,5
8211,6
8212,3
8213,7
8214,1
8215,8
8216,5
8217,2
8218,0
8219,0
8220,5
8221,5
8222,5
8223,7
8224,4
8225,6
8226,8
8227,7
8228,4
8229,4
8230,7
8231,4
8232,6
8233,7
8234,4
8235,5
8236,4
8237,8
8238,7
8239,8
8240,1
8241,3
8242,1
8243,3
8244,7
8245,6
8246,6
8247,1
8248,1
8249,1
8250,7
8251,3
8252,0
8253,8
8254,7
8255,7
8256,8
8257,6
8258,8
8259,2
8260,8
8261,5
8262,0
8263,8
8264,4
8265,7
8266,2
8267,5
8268,2
8269,8
8270,9
8271,7
8272,1
8273,4
8274,7
8275,2
8276,1
8277,9
8278,7
8279,2
8280,2
8281,2
8282,8
8283,1
8284,1
8285,4
8286,8
8287,1
8288,8
8289,1
8290,8
8291,7
8292,3
8293,0
8294,6
8295,3
8296,4
8297,5
8298,3
8299,1
8300,7
8301,8
8302,5
8303,7
8304,4
8305,9
8306,0
8307,1
8308,7
8309,8
8310,3
8311,4
8312,2
8313,2
8314,6
8315,2
8316,7
8317,3
8318,7
8319,2
8320,6
8321,6
8322,4
8323,0
8324,4
8325,2
8326,0
8327,9
8328,9
8329,1
8330,1
8331,4
8332,8
8333,5
8334,1
8335,8
8336,6
8337,5
8338,4
8339,1
8340,2
8341,1
8342,7
8343,6
8344,1
8345,8
8346,0
8347,7
8348,9
8349,3
8350,3
8351,9
8352,0
8353,0
8354,7
8355,5
8356,4
8357,4
8358,8
8359,4
8360,4
8361,4
8362,0
8363,0
8364,9
8365,8
8366,7
8367,6
8368,9
8369,6
8370,9
8371,9
8372,2
8373,3
8374,5
8375,2
8376,0
8377,1
8378,9
8379,3
8380,2
8381,6
8382,0
8383,8
8384,1
8385,3
8386,9
8387,6
8388,8
8389,5
8390,7
8391,8
8392,8
8393,9
8394,8
8395,7
8396,6
8397,7
8398,8
8399,6
8400,8
8401,9
8402,1
8403,0
8404,5
8405,5
8406,3
8407,5
8408,9
8409,6
8410,6
8411,6
8412,6
8413,4
8414,7
8415,5
8416,3
8417,8
8418,7
8419,8
8420,7
8421,0
8422,7
8423,0
8424,0
8425,1
8426,8
8427,3
8428,2
8429,5
8430,7
8431,6
8432,7
8433,6
8434,4
8435,6
8436,5
8437,4
8438,0
8439,9
8440,1
8441,4
8442,2
8443,0
8444,8
8445,5
8446,6
8447,7
8448,7
8449,2
8450,4
8451,5
8452,7
8453,7
8454,8
8455,3
8456,1
8457,4
8458,2
8459,3
8460,0
8461,9
8462,1
8463,2
8464,9
8465,7
8466,6
8467,0
8468,8
8469,7
8470,0
8471,9
8472,6
8473,0
8474,0
8475,1
8476,5
8477,3
8478,1
8479,0
8480,7
8481,7
8482,6
8483,1
8484,5
8485,1
8486,2
8487,0
8488,0
8489,2
8490,0
8491,1
8492,6
8493,2
8494,9
8495,7
8496,7
8497,6
8498,1
8499,0
8500,4
8501,4
8502,2
8503,2
8504,2
8505,8
8506,4
8507,1
8508,4
8509,0
8510,4
8511,2
8512,6
8513,5
8514,0
8515,5
8516,3
8517,6
8518,6
8519,0
8520,5
8521,0
8522,6
8523,3
8524,6
8525,3
8526,5
8527,0
8528,7
8529,7
8530,4
8531,6
8532,9
8533,0
8534,2
8535,9
8536,4
8537,1
8538,7
8539,4
8540,6
8541,7
8542,4
8543,9
8544,1
8545,4
8546,3
8547,0
8548,7
8549,0
8550,5
8551,7
8552,7
8553,0
8554,0
8555,1
8556,2
8557,8
8558,6
8559,5
8560,4
8561,6
8562,7
8563,3
8564,9
8565,3
8566,4
8567,5
8568,7
8569,6
8570,4
8571,9
8572,7
8573,2
8574,5
8575,6
8576,6
8577,9
8578,1
8579,7
8580,1
8581,6
8582,1
8583,9
8584,8
8585,0
8586,2
8587,3
8588,8
8589,7
8590,7
8591,9
8592,7
8593,4
8594,3
8595,8
